id,code,name,parent_id:id,reconcile,user_type_id:id
co_puc_289510,289510,reembolso de costos exploratorios,co_puc_2895,FALSE,account.data_account_type_current_liabilities
co_puc_289515,289515,programa de extensión agropecuaria,co_puc_2895,FALSE,account.data_account_type_current_liabilities
co_puc_29,29,BONOS Y PAPELES COMERCIALES,co_puc_2,FALSE,account.data_account_type_current_liabilities
co_puc_2905,2905,Bonos En Circulación,co_puc_29,FALSE,account.data_account_type_current_liabilities
co_puc_290505,290505,bonos en circulación,co_puc_2905,FALSE,account.data_account_type_current_liabilities
co_puc_2910,2910,Bonos Obligatoriamente Convertibles En Acciones,co_puc_29,FALSE,account.data_account_type_current_liabilities
co_puc_291005,291005,bonos obligatoriamente convertibles en acciones,co_puc_2910,FALSE,account.data_account_type_current_liabilities
co_puc_2915,2915,Papeles Comerciales,co_puc_29,FALSE,account.data_account_type_current_liabilities
co_puc_291505,291505,papeles comerciales,co_puc_2915,FALSE,account.data_account_type_current_liabilities
co_puc_2920,2920,Bonos Pensionales,co_puc_29,FALSE,account.data_account_type_current_liabilities
co_puc_292005,292005,valor bonos pensionales,co_puc_2920,FALSE,account.data_account_type_current_liabilities
co_puc_292010,292010,bonos pensionales por amortizar (db),co_puc_2920,FALSE,account.data_account_type_current_liabilities
co_puc_292015,292015,intereses causados sobre bonos pensionales,co_puc_2920,FALSE,account.data_account_type_current_liabilities
co_puc_2925,2925,Títulos Pensionales,co_puc_29,FALSE,account.data_account_type_current_liabilities
co_puc_292505,292505,valor títulos pensionales,co_puc_2925,FALSE,account.data_account_type_current_liabilities
co_puc_292510,292510,títulos pensionales por amortizar (db),co_puc_2925,FALSE,account.data_account_type_current_liabilities
co_puc_292515,292515,intereses causados sobre títulos pensionales,co_puc_2925,FALSE,account.data_account_type_current_liabilities
co_puc_4,4,*INGRESOS*,co_puc_root,FALSE,account.data_account_type_revenue
co_puc_41,41,OPERACIONALES,co_puc_4,FALSE,account.data_account_type_revenue
co_puc_4105,4105,"Agricultura, Ganadería, Caza Y Silvicultura",co_puc_41,FALSE,account.data_account_type_revenue
co_puc_410505,410505,cultivo de cereales,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410510,410510,"cultivos de hortalizas, legumbres y plantas ornamentales",co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410515,410515,"cultivos de frutas, nueces y plantas aromáticas",co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410520,410520,cultivo de café,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410525,410525,cultivo de flores,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410530,410530,cultivo de caña de azúcar,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410535,410535,cultivo de algodón y plantas para material textil,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410540,410540,cultivo de banano,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410545,410545,otros cultivos agrícolas,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410550,410550,"cría de ovejas, cabras, asnos, mulas y burdéganos",co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410555,410555,cría de ganado caballar y vacuno,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410560,410560,producción avícola,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410565,410565,cría de otros animales,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410570,410570,servicios agrícolas y ganaderos,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410575,410575,actividad de caza,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410580,410580,actividad de silvicultura,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410595,410595,actividades conexas,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_410599,410599,ajustes por inflación,co_puc_4105,FALSE,account.data_account_type_revenue
co_puc_4110,4110,Pesca,co_puc_41,FALSE,account.data_account_type_revenue
co_puc_411005,411005,actividad de pesca,co_puc_4110,FALSE,account.data_account_type_revenue
co_puc_411010,411010,explotación de criaderos de peces,co_puc_4110,FALSE,account.data_account_type_revenue
co_puc_411095,411095,actividades conexas,co_puc_4110,FALSE,account.data_account_type_revenue
co_puc_411099,411099,ajustes por inflación,co_puc_4110,FALSE,account.data_account_type_revenue
co_puc_4115,4115,Explotación De Minas Y Canteras,co_puc_41,FALSE,account.data_account_type_revenue
co_puc_411505,411505,carbón,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411510,411510,petróleo crudo,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411512,411512,gas natural,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411514,411514,servicios relacionados con extracción de petróleo y gas,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411515,411515,minerales de hierro,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411520,411520,minerales metalíferos no ferrosos,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411525,411525,"piedra, arena y arcilla",co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411527,411527,piedras preciosas,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411528,411528,oro,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411530,411530,otras minas y canteras,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411532,411532,prestación de servicios sector minero,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411595,411595,actividades conexas,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_411599,411599,ajustes por inflación,co_puc_4115,FALSE,account.data_account_type_revenue
co_puc_4120,4120,Industrias Manufactureras,co_puc_41,FALSE,account.data_account_type_revenue
co_puc_412001,412001,producción y procesamiento de carnes y productos cárnicos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412002,412002,productos de pescado,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412003,412003,"productos de frutas, legumbres y hortalizas",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412004,412004,elaboración de aceites y grasas,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412005,412005,elaboración de productos lácteos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412006,412006,elaboración de productos de molinería,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412007,412007,elaboración de almidones y derivados,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412008,412008,elaboración de alimentos para animales,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412009,412009,elaboración de productos para panadería,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412010,412010,elaboración de azúcar y melazas,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412011,412011,"elaboración de cacao, chocolate y confitería",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412012,412012,elaboración de pastas y productos farináceos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412013,412013,elaboración de productos de café,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412014,412014,elaboración de otros productos alimenticios,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412015,412015,elaboración de bebidas alcohólicas y alcohol etílico,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412016,412016,elaboración de vinos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412017,412017,elaboración de bebidas malteadas y de malta,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412018,412018,elaboración de bebidas no alcohólicas,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412019,412019,elaboración de productos de tabaco,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412020,412020,preparación e hilatura de fibras textiles y tejeduría,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412021,412021,acabado de productos textiles,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412022,412022,elaboración de artículos de materiales textiles,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412023,412023,elaboración de tapices y alfombras,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412024,412024,"elaboración de cuerdas, cordeles, bramantes y redes",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412025,412025,elaboración de otros productos textiles,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412026,412026,elaboración de tejidos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412027,412027,elaboración de prendas de vestir,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412028,412028,"preparación, adobo y teñido de pieles",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412029,412029,"curtido, adobo o preparación de cuero",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412030,412030,"elaboración de maletas, bolsos y similares",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412031,412031,elaboración de calzado,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412032,412032,"producción de madera, artículos de madera y corcho",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412033,412033,"elaboración de pasta y productos de madera, papel y cartón",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412034,412034,ediciones y publicaciones,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412035,412035,impresión,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412036,412036,servicios relacionados con la edición y la impresión,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412037,412037,reproducción de grabaciones,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412038,412038,elaboración de productos de horno de coque,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412039,412039,elaboración de productos de la refinación de petróleo,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412040,412040,elaboración de sustancias químicas básicas,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412041,412041,elaboración de abonos y compuestos de nitrógeno,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412042,412042,elaboración de plástico y caucho sintético,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412043,412043,elaboración de productos químicos de uso agropecuario,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412044,412044,"elaboración de pinturas, tintas y masillas",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412045,412045,elaboración de productos farmacéuticos y botánicos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412046,412046,"elaboración de jabones, detergentes y preparados de tocador",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412047,412047,elaboración de otros productos químicos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412048,412048,elaboración de fibras,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412049,412049,elaboración de otros productos de caucho,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412050,412050,elaboración de productos de plástico,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412051,412051,elaboración de vidrio y productos de vidrio,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412052,412052,"elaboración de productos de cerámica, loza, piedra, arcilla y porcelana",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412053,412053,"elaboración de cemento, cal y yeso",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412054,412054,"elaboración de artículos de hormigón, cemento y yeso",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412055,412055,"corte, tallado y acabado de la piedra",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412056,412056,elaboración de otros productos minerales no metálicos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412057,412057,industrias básicas y fundición de hierro y acero,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412058,412058,productos primarios de metales preciosos y de metales no ferrosos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412059,412059,fundición de metales no ferrosos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412060,412060,fabricación de productos metálicos para uso estructural,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412061,412061,"forja, prensado, estampado, laminado de metal y pulvimetalurgia",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412062,412062,revestimiento de metales y obras de ingeniería mecánica,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412063,412063,fabricación de artículos de ferretería,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412064,412064,elaboración de otros productos de metal,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412065,412065,fabricación de maquinaria y equipo,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412066,412066,fabricación de equipos de elevación y manipulación,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412067,412067,elaboración de aparatos de uso doméstico,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412068,412068,elaboración de equipo de oficina,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412069,412069,elaboración de pilas y baterías primarias,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412070,412070,elaboración de equipo de iluminación,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412071,412071,elaboración de otros tipos de equipo eléctrico,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412072,412072,"fabricación de equipos de radio, televisión y comunicaciones",co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412073,412073,fabricación de aparatos e instrumentos médicos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412074,412074,fabricación de instrumentos de medición y control,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412075,412075,fabricación de instrumentos de óptica y equipo fotográfico,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412076,412076,fabricación de relojes,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412077,412077,fabricación de vehículos automotores,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412078,412078,fabricación de carrocerías para automotores,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412079,412079,fabricación de partes piezas y accesorios para automotores,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412080,412080,fabricación y reparación de buques y otras embarcaciones,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412081,412081,fabricación de locomotoras y material rodante para ferrocarriles,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412082,412082,fabricación de aeronaves,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412083,412083,fabricación de motocicletas,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412084,412084,fabricación de bicicletas y sillas de ruedas,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412085,412085,fabricación de otros tipos de transporte,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412086,412086,fabricación de muebles,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412087,412087,fabricación de joyas y artículos conexos,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412088,412088,fabricación de instrumentos de música,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412089,412089,fabricación de artículos y equipo para deporte,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412090,412090,fabricación de juegos y juguetes,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412091,412091,reciclamiento de desperdicios,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412095,412095,productos de otras industrias manufactureras,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_412099,412099,ajustes por inflación,co_puc_4120,FALSE,account.data_account_type_revenue
co_puc_4125,4125,"Suministro De Electricidad, Gas Y Agua",co_puc_41,FALSE,account.data_account_type_revenue
co_puc_412505,412505,"generación, captación y distribución de energía eléctrica",co_puc_4125,FALSE,account.data_account_type_revenue
co_puc_412510,412510,fabricación de gas y distribución de combustibles gaseosos,co_puc_4125,FALSE,account.data_account_type_revenue
co_puc_412515,412515,"captación, depuración y distribución de agua",co_puc_4125,FALSE,account.data_account_type_revenue
co_puc_412595,412595,actividades conexas,co_puc_4125,FALSE,account.data_account_type_revenue
co_puc_412599,412599,ajustes por inflación,co_puc_4125,FALSE,account.data_account_type_revenue
co_puc_4130,4130,Construcción,co_puc_41,FALSE,account.data_account_type_revenue
co_puc_413005,413005,preparación de terrenos,co_puc_4130,FALSE,account.data_account_type_revenue
co_puc_413010,413010,construcción de edificios y obras de ingeniería civil,co_puc_4130,FALSE,account.data_account_type_revenue
co_puc_413015,413015,acondicionamiento de edificios,co_puc_4130,FALSE,account.data_account_type_revenue
co_puc_413020,413020,terminación de edificaciones,co_puc_4130,FALSE,account.data_account_type_revenue
co_puc_413025,413025,alquiler de equipo con operarios,co_puc_4130,FALSE,account.data_account_type_revenue
co_puc_413095,413095,actividades conexas,co_puc_4130,FALSE,account.data_account_type_revenue
co_puc_413099,413099,ajustes por inflación,co_puc_4130,FALSE,account.data_account_type_revenue
co_puc_4135,4135,Comercio Al Por Mayor Y Al Por Menor,co_puc_41,FALSE,account.data_account_type_revenue
co_puc_413502,413502,venta de vehículos automotores,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413504,413504,"mantenimiento, reparación y lavado de vehículos automotores",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413506,413506,"venta de partes, piezas y accesorios de vehículos automotores",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413508,413508,"venta de combustibles sólidos, líquidos, gaseosos",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413510,413510,"venta de lubricantes, aditivos, llantas y lujos para automotores",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413512,413512,venta a cambio de retribución o por contrata,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413514,413514,"venta de insumos, materias primas agropecuarias y flores",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413516,413516,venta de otros insumos y materias primas no agropecuarias,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413518,413518,venta de animales vivos y cueros,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413520,413520,venta de productos en almacenes no especializados,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413522,413522,venta de productos agropecuarios,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413524,413524,"venta de productos textiles, de vestir, de cuero y calzado",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413526,413526,venta de papel y cartón,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413528,413528,"venta de libros, revistas, elementos de papelería, útiles y textos escolares",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413530,413530,"venta de juegos, juguetes y artículos deportivos",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413532,413532,venta de instrumentos quirúrgicos y ortopédicos,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413534,413534,venta de artículos en relojerías y joyerías,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413536,413536,venta de electrodomésticos y muebles,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413538,413538,"venta de productos de aseo, farmacéuticos, medicinales, y artículos de tocador",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413540,413540,"venta de cubiertos, vajillas, cristalería, porcelanas, cerámicas y otros artículos de uso doméstico",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413542,413542,"venta de materiales de construcción, fontanería y calefacción",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413544,413544,venta de pinturas y lacas,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413546,413546,venta de productos de vidrios y marquetería,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413548,413548,venta de herramientas y artículos de ferretería,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413550,413550,venta de químicos,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413552,413552,"venta de productos intermedios, desperdicios y desechos",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413554,413554,"venta de maquinaria, equipo de oficina y programas de computador",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413556,413556,venta de artículos en cacharrerías y misceláneas,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413558,413558,venta de instrumentos musicales,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413560,413560,venta de artículos en casas de empeño y prenderías,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413562,413562,venta de equipo fotográfico,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413564,413564,venta de equipo óptico y de precisión,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413566,413566,venta de empaques,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413568,413568,venta de equipo profesional y científico,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413570,413570,"venta de loterías, rifas, chance, apuestas y similares",co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413572,413572,reparación de efectos personales y electrodomésticos,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413595,413595,venta de otros productos,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_413599,413599,ajustes por inflación,co_puc_4135,FALSE,account.data_account_type_revenue
co_puc_4140,4140,Hoteles Y Restaurantes,co_puc_41,FALSE,account.data_account_type_revenue
co_puc_414005,414005,hotelería,co_puc_4140,FALSE,account.data_account_type_revenue
co_puc_414010,414010,campamento y otros tipos de hospedaje,co_puc_4140,FALSE,account.data_account_type_revenue
co_puc_414015,414015,restaurantes,co_puc_4140,FALSE,account.data_account_type_revenue
co_puc_414020,414020,bares y cantinas,co_puc_4140,FALSE,account.data_account_type_revenue
co_puc_414095,414095,actividades conexas,co_puc_4140,FALSE,account.data_account_type_revenue
co_puc_414099,414099,ajustes por inflación,co_puc_4140,FALSE,account.data_account_type_revenue
co_puc_4145,4145,"Transporte, Almacenamiento Y Comunicaciones",co_puc_41,FALSE,account.data_account_type_revenue
co_puc_414505,414505,servicio de transporte por carretera,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414510,414510,servicio de transporte por vía férrea,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414515,414515,servicio de transporte por vía acuática,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414520,414520,servicio de transporte por vía aérea,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414525,414525,servicio de transporte por tuberías,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414530,414530,manipulación de carga,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414535,414535,almacenamiento y depósito,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414540,414540,servicios complementarios para el transporte,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414545,414545,agencias de viaje,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414550,414550,otras agencias de transporte,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414555,414555,servicio postal y de correo,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414560,414560,servicio telefónico,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414565,414565,servicio de telégrafo,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414570,414570,servicio de transmisión de datos,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414575,414575,servicio de radio y televisión por cable,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414580,414580,transmisión de sonido e imágenes por contrato,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414595,414595,actividades conexas,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_414599,414599,ajustes por inflación,co_puc_4145,FALSE,account.data_account_type_revenue
co_puc_4150,4150,Actividad Financiera,co_puc_41,FALSE,account.data_account_type_revenue
co_puc_415005,415005,venta de inversiones,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415010,415010,dividendos de sociedades anónimas y/o asimiladas,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415015,415015,participaciones de sociedades limitadas y/o asimiladas,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415020,415020,intereses,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415025,415025,reajuste monetario-upac (hoy uvr),co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415030,415030,comisiones,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415035,415035,operaciones de descuento,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415040,415040,cuotas de inscripción-consorcios,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415045,415045,cuotas de administración-consorcios,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415050,415050,reajuste del sistema-consorcios,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415055,415055,eliminación de suscriptores-consorcios,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415060,415060,cuotas de ingreso o retiro-sociedad administradora,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415065,415065,servicios a comisionistas,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415070,415070,inscripciones y cuotas,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415075,415075,recuperación de garantías,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415080,415080,ingresos método de participación,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415095,415095,actividades conexas,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_415099,415099,ajustes por inflación,co_puc_4150,FALSE,account.data_account_type_revenue
co_puc_4155,4155,"Actividades Inmobiliarias, Empresariales Y De Alquiler",co_puc_41,FALSE,account.data_account_type_revenue
co_puc_415505,415505,arrendamientos de bienes inmuebles,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415510,415510,inmobiliarias por retribución o contrata,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415515,415515,alquiler equipo de transporte,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415520,415520,alquiler maquinaria y equipo,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415525,415525,alquiler de efectos personales y enseres domésticos,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415530,415530,consultoría en equipo y programas de informática,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415535,415535,procesamiento de datos,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415540,415540,mantenimiento y reparación de maquinaria de oficina,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415545,415545,investigaciones científicas y de desarrollo,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415550,415550,actividades empresariales de consultoría,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415555,415555,publicidad,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415560,415560,dotación de personal,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415565,415565,investigación y seguridad,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415570,415570,limpieza de inmuebles,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415575,415575,fotografía,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415580,415580,envase y empaque,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415585,415585,fotocopiado,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415590,415590,mantenimiento y reparación de maquinaria y equipo,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415595,415595,actividades conexas,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_415599,415599,ajustes por inflación,co_puc_4155,FALSE,account.data_account_type_revenue
co_puc_4160,4160,Enseñanza,co_puc_41,FALSE,account.data_account_type_revenue
co_puc_416005,416005,actividades relacionadas con la educación,co_puc_4160,FALSE,account.data_account_type_revenue
co_puc_416095,416095,actividades conexas,co_puc_4160,FALSE,account.data_account_type_revenue
co_puc_416099,416099,ajustes por inflación,co_puc_4160,FALSE,account.data_account_type_revenue
co_puc_4165,4165,Servicios Sociales Y De Salud,co_puc_41,FALSE,account.data_account_type_revenue
co_puc_416505,416505,servicio hospitalario,co_puc_4165,FALSE,account.data_account_type_revenue
co_puc_416510,416510,servicio médico,co_puc_4165,FALSE,account.data_account_type_revenue
co_puc_416515,416515,servicio odontológico,co_puc_4165,FALSE,account.data_account_type_revenue
